open,high,low,close,volume
8157.69,8157.69,7578.03,7938.16,3414604744.24
7938.16,8034.85,7789.72,7907.3,2822018719.71
7907.3,8002.15,7529.14,7629.39,2666361153.42
7629.39,7938.92,7480.18,7846.99,2791505911.53
7846.99,8117.03,7770.24,7969.41,3018761363.37
7969.41,8084.69,7911.77,8027.34,2304579770.53
8027.34,8717.13,7858.7,8616.81,2810532080.9
8616.81,8899.46,8596.38,8758.87,3176160051.09
8758.87,8794.19,8555.63,8716.35,2465709908.73
8716.35,8750.24,8434.8,8643.57,2401877269.96
8643.57,9039.93,8073.85,8269.12,3139165464.41
8269.12,8579.06,8133.01,8556.85,2559424258.7
8556.85,8618.31,8450.76,8544.53,1878090379.07
8544.53,8809.79,8531.04,8723.19,1697479919.97
8723.19,8731.92,8136.34,8136.34,1987861111.43
8136.34,8136.34,7483.95,7687.58,2512338149.43
7687.58,7891.28,7585.71,7775.33,1997078858.33
7775.33,7859.59,7471.83,7783.32,1543415410.96
7783.32,8094.73,7741.52,7981.4,1618048723.34
7981.4,8040.79,7771.07,7895.54,897871774.81
7895.54,7933.7,7513.1,7631.36,1770624838.29
7631.36,8009.36,7515.45,7984.01,1882976060.93
7984.01,8004.55,7703.27,7882.57,1513448600.15
7882.57,8197.18,7798.0,8127.84,2116419526.46
8127.84,8305.65,8019.94,8217.97,2027126107.14
8217.97,8679.86,8150.25,8650.99,1966480815.77
8650.99,8848.5,8577.05,8808.18,1507445343.75
8808.18,9327.48,8763.41,8956.18,2763097829.68
8956.18,9431.45,8954.69,9310.91,2056390286.41
9310.91,9330.41,8959.86,9081.97,1881402272.41
9081.97,9296.71,9041.34,9252.84,1344851633.18
9252.84,9583.71,9181.25,9516.23,1794953478.73
9516.23,10165.7,9515.54,10160.05,2134905856.99
10160.05,11157.85,10042.45,10728.56,4271484640.98
10728.56,11382.7,10557.66,10906.23,2402770225.74
10906.23,11136.48,10623.16,11043.27,2317453986.31
11043.27,11845.42,11036.15,11815.95,3381495525.89
11815.95,13959.61,11756.89,13093.45,6773736557.3
13093.45,13427.13,10564.22,11323.5,6980745049.92
11323.5,12478.09,11009.17,12418.32,4426262609.69
12418.32,12432.25,11507.26,11881.73,3217583519.51
11881.73,12182.59,10787.07,10825.25,3636404182.7
10825.25,11268.8,10036.39,10625.48,3303763401.11
10625.48,10926.6,9741.49,10831.56,3955492466.12
10831.56,11972.32,10831.56,11938.94,3968482415.35
11938.94,11989.59,11093.1,11161.32,3220271726.84
11161.32,11382.89,10819.63,10974.09,3375784819.42
10974.09,11650.99,10969.4,11245.36,2966081581.07
11245.36,11512.45,11098.8,11413.16,2465715234.69
11413.16,12322.29,11278.72,12250.02,3157664620.04
12250.02,12756.91,12153.91,12536.97,3910653650.37
12536.97,13131.94,11607.05,12102.74,5755681378.6
12102.74,12107.98,11059.36,11338.17,4428995293.48
11338.17,11872.33,11103.25,11757.12,3410004173.19
11757.12,11795.25,10835.25,11366.95,3474129065.0
11366.95,11451.0,10117.21,10187.7,3978382846.21
10187.7,11072.89,9877.97,10838.61,3895515381.99
10838.61,11016.24,9370.43,9421.94,4435248031.68
9421.94,9943.0,9085.22,9668.21,3918922886.35
9668.21,10749.96,9290.94,10627.96,3856812023.2
10627.96,10739.37,10157.27,10505.44,3170126405.78
10505.44,11045.71,10381.01,10739.5,2875223998.89
10739.5,10809.19,10314.15,10587.55,2592428158.56
10587.55,10674.16,10117.52,10340.8,2372395663.46
10340.8,10342.4,9842.71,9863.04,2731227071.16
9863.04,9929.26,9562.38,9761.37,2658451489.66
9761.37,10172.47,9730.81,9877.66,2228850202.32
9877.66,9878.15,9648.53,9824.81,1992203220.47
9824.81,10165.32,9350.62,9481.86,2401448123.04
9481.86,9585.39,9201.5,9534.75,1813020160.77
9534.75,9707.08,9425.63,9508.78,2062028042.52
9508.78,9704.57,9406.77,9574.16,1981142027.91
9574.16,10094.59,9555.57,10078.35,2613018702.97
10078.35,10456.96,9882.64,10369.94,2465347528.01
10369.94,10658.84,10318.67,10518.77,2542314795.16
10518.77,10896.08,10502.96,10812.14,2228965318.47
10812.14,11015.81,10562.25,10929.87,2663954832.31
10929.87,11925.02,10929.87,11818.49,3835777634.13
11818.49,12288.3,11235.53,11482.17,3945576960.47
11482.17,12108.62,11401.77,11965.1,3809643653.71
11965.1,12052.02,11543.44,11999.02,3118415030.68
11999.02,12041.79,11695.12,11880.6,2982335227.34
11880.6,11975.36,11271.64,11307.69,2940052727.68
11307.69,11591.88,11153.15,11555.86,2167325539.2
11555.86,11566.56,11262.96,11392.42,2118033457.37
11392.42,11445.78,10795.86,10893.15,2791755125.28
10893.15,10896.43,9964.77,10048.64,3724257464.26
10048.64,10448.17,9535.11,10299.61,4422316754.18
10299.61,10529.45,9780.9,10331.68,3883434884.36
10331.68,10460.48,10011.48,10218.15,2333799914.76
10218.15,10498.93,10079.28,10308.65,1939799191.28
10308.65,10922.92,10260.74,10909.82,2666736860.96
10909.82,10944.79,10575.5,10750.28,2336160540.92
10750.28,10797.66,9908.73,10142.29,2894205702.5
10142.29,10226.53,9770.58,10101.7,2496723941.92
10101.7,10434.27,10029.7,10383.55,2141647508.25
10383.55,10412.52,9915.33,10130.99,2206320331.97
10130.99,10306.19,9931.24,10135.71,2082593752.59
10135.71,10575.46,10135.71,10370.55,2952493028.33
10370.55,10387.77,10055.63,10184.19,2134122718.23
10184.19,10265.62,9643.61,9728.31,2677731094.55
9728.31,9728.58,9339.63,9490.83,2416801390.78
9490.83,9676.6,9365.91,9582.81,1915661865.61
9582.81,9677.42,9449.92,9589.32,1279581997.87
9589.32,9804.1,9530.93,9729.01,1441930488.06
9729.01,10430.32,9718.77,10340.88,2462865456.99
10340.88,10756.98,10276.43,10607.38,2904542536.34
10607.38,10786.71,10379.91,10560.83,2681935727.44
10560.83,10632.7,10469.91,10563.34,2023803474.72
10563.34,10897.04,10219.03,10297.77,3173286104.88
10297.77,10550.88,10295.6,10456.12,2006702789.51
10456.12,10576.72,10284.66,10391.9,1632800347.85
10391.9,10468.07,10089.36,10303.88,2419611675.46
10303.88,10378.81,9971.99,10105.91,1780637598.12
10105.91,10235.84,9902.78,10155.89,1870975221.77
10155.89,10445.11,10044.33,10411.9,1834683025.85
10411.9,10437.08,10159.89,10341.16,1582334696.86
10341.16,10417.91,10247.06,10332.31,1398303569.66
10332.31,10359.21,10261.49,10302.35,1021622130.02
10302.35,10352.06,10094.28,10252.65,1458032880.54
10252.65,10267.39,10142.74,10187.31,1320966907.07
10187.31,10255.1,10108.29,10156.57,1251576097.05
10156.57,10283.71,9745.68,10244.62,2348282808.59
10244.62,10276.64,10090.9,10169.63,1595519279.14
10169.63,10174.35,9937.88,9986.8,1392920904.38
9986.8,10073.65,9859.4,10025.31,1498547679.01
10025.31,10043.13,9644.84,9697.93,1912228465.04
9697.93,9791.59,7902.08,8507.38,3245203118.9
8507.38,8722.95,8229.18,8430.31,2995515071.79
8430.31,8463.45,7782.02,8059.61,2768364482.78
8059.61,8252.31,7871.8,8176.99,2169917485.42
8176.99,8284.57,8012.43,8201.92,1704470932.15
8201.92,8222.88,7911.61,8041.65,1685590635.73
8041.65,8320.26,7738.22,8284.68,2295378588.29
8284.68,8494.07,8176.88,8294.87,2082693105.9
8294.87,8367.83,8155.74,8357.45,1439998838.7
8357.45,8387.98,8081.96,8222.47,1636470720.17
8222.47,8229.95,8026.63,8137.29,1389040720.79
8137.29,8178.64,8018.45,8125.12,1233098962.57
8125.12,8146.57,7811.47,7859.54,1480791188.02
7859.54,8292.22,7774.9,8187.82,2250931779.33
8187.82,8320.3,8110.1,8173.89,1730120326.22
8173.89,8655.78,8116.62,8562.4,2272491231.65
8562.4,8640.5,8431.02,8557.7,1896124409.3
8557.7,8751.88,8240.05,8260.66,2138034176.94
8260.66,8392.34,8253.15,8301.99,1219186425.53
8301.99,8449.39,8196.36,8278.31,1235034942.56
8278.31,8371.94,8214.81,8347.17,1722015313.15
8347.17,8395.03,8131.56,8162.5,1433665667.85
8162.5,8180.66,7927.55,7994.81,1625588417.08
7994.81,8119.32,7934.17,8068.2,1363620252.48
8068.2,8113.33,7840.58,7944.95,1535900128.19
7944.95,8061.61,7880.34,7949.42,1336036111.57
7949.42,8288.13,7879.61,8221.58,1658647222.95
8221.58,8308.46,8149.15,8205.71,1593601905.52
8205.71,8289.39,8007.42,8024.15,1881667103.33
8024.15,8048.08,7338.64,7469.61,2757074951.11
7469.61,7498.06,7347.26,7413.25,1785411888.0
7413.25,8732.3,7393.22,8655.31,3763306060.88
8655.31,10249.18,8640.45,9229.25,7385232585.84
9229.25,9769.2,9079.4,9526.95,5513356938.8
9526.95,9875.9,9202.25,9204.28,4348342769.86
9204.28,9532.01,9138.82,9407.9,3921996001.94
9407.9,9408.04,9012.91,9154.4,3279130388.72
9154.4,9370.42,8947.52,9141.98,3425407297.65
9141.98,9269.36,9040.67,9227.0,3039308332.42
9227.0,9362.25,9191.25,9290.23,2224043900.36
9290.23,9358.68,9076.28,9194.81,2086114772.06
9194.81,9497.36,9120.27,9392.53,2609376353.21
9392.53,9449.0,9185.68,9303.86,2527532964.87
9303.86,9429.54,9254.56,9338.55,2128165380.94
9338.55,9369.75,9117.81,9211.33,2021820258.86
9211.33,9257.98,8710.92,8777.64,2813510624.74
8777.64,8877.09,8731.76,8807.6,1699002646.4
8807.6,9095.05,8755.62,9036.83,1895239378.34
9036.83,9067.41,8633.1,8733.13,1928564666.71
8733.13,8854.06,8596.22,8814.54,1951455683.03
8814.54,8832.22,8714.74,8776.71,1771916397.58
8776.71,8796.29,8594.88,8647.2,1923502631.62
8647.2,8766.72,8423.83,8470.92,2460045275.13
8470.92,8529.03,8439.97,8488.58,1806942132.64
8488.58,8608.52,8397.18,8500.74,2060890302.08
8500.74,8502.19,8097.46,8187.87,2792702742.45
8187.87,8211.27,8022.53,8131.37,2469791247.56
8131.37,8210.88,8042.66,8097.58,2341682608.97
8097.58,8131.56,7517.79,7625.78,3447445590.31
7625.78,7693.46,6833.61,7267.54,5178130009.91
7267.54,7340.82,7082.64,7307.74,2601036167.99
7307.74,7327.91,6873.51,6903.46,3290733196.12
6903.46,7359.15,6520.33,7111.6,4405415596.0
7111.6,7332.55,7030.33,7154.68,3027672515.91
7154.68,7639.4,6854.88,7504.36,3584732582.8
7504.36,7630.65,7367.37,7418.35,2818499813.43
7418.35,7833.15,7399.05,7739.85,2936773090.73
7739.85,7791.95,7463.31,7543.45,2646931771.74
7543.45,7543.45,7237.28,7393.83,3001319870.58
7393.83,7418.46,7173.61,7295.83,2442675879.63
7295.83,7389.15,7242.84,7291.66,1879399893.21
7291.66,7664.11,7097.66,7190.87,3258424471.75
7190.87,7471.78,7170.38,7388.03,2763050632.99
7388.03,7543.64,7310.46,7528.61,2454268845.01
7528.61,7594.23,7474.26,7488.41,1839309543.15
7488.41,7556.09,7396.66,7509.41,1438376891.81
7509.41,7617.14,7294.44,7342.09,1998231164.96
7342.09,7394.01,7168.43,7224.3,1936674851.77
7224.3,7270.06,7145.37,7208.3,1430401378.13
7208.3,7279.47,7099.8,7197.15,1753366574.16
7197.15,7295.96,7194.78,7256.73,1355633928.99
7256.73,7268.4,7015.94,7065.72,1328170225.91
7065.72,7185.67,7012.57,7117.86,1196250906.49
7117.86,7146.4,6845.04,6893.49,1773631999.39
6893.49,6937.37,6572.25,6622.83,1742293151.65
6622.83,7369.11,6442.67,7275.25,2525012307.25
7275.25,7350.7,7048.21,7149.54,1966181139.54
7149.54,7210.53,7082.88,7185.21,1345727252.13
7185.21,7186.9,7114.59,7134.78,931741595.51
7134.78,7502.98,7123.41,7498.3,1857704784.93
7498.3,7681.87,7269.14,7317.85,2489772847.55
7317.85,7427.12,7163.21,7256.36,1982572521.16
7256.36,7268.34,7130.65,7202.17,1245267025.71
7202.17,7426.9,7159.46,7202.87,1827141120.47
7202.87,7267.39,7100.63,7253.38,1537273785.06
7253.38,7358.99,7240.45,7313.68,1399425777.38
7313.68,7524.61,7287.71,7391.08,1283883218.41
7391.08,7405.17,7225.19,7245.99,1042827498.08
7245.99,7317.2,7146.37,7193.28,1230929490.04
7193.28,7250.87,7174.49,7199.78,837776179.35
7199.78,7210.92,6944.31,6965.33,1460468141.64
6965.33,7398.15,6875.05,7335.99,2477231506.61
7335.99,7397.93,7283.48,7351.86,1103622165.64
7351.86,7490.16,7324.52,7359.73,1498797306.21
7359.73,7785.28,7345.66,7756.08,1838698945.36
7756.08,8194.3,7737.08,8150.25,2867506591.72
8150.25,8438.51,7879.56,8051.67,3777646349.89
8051.67,8053.74,7760.72,7818.57,2097739612.19
7818.57,8192.72,7684.9,8191.18,3067969165.02
8191.18,8279.32,8009.2,8026.03,2099535625.95
8026.03,8184.04,7966.15,8181.75,1515145247.9
8181.75,8192.14,8059.49,8105.29,1245110620.99
8105.29,8872.73,8105.29,8826.47,4330650701.97
8826.47,8904.08,8577.44,8824.85,2901903894.53
8824.85,8857.23,8601.65,8724.89,1935253441.8
8724.89,9014.06,8676.25,8915.03,2595860101.49
8915.03,8986.86,8809.57,8919.42,1545576743.3
8919.42,9197.43,8545.86,8705.14,2883336030.47
8705.14,8743.93,8526.37,8642.58,1644419744.85
8642.58,8773.95,8522.31,8736.88,1418427200.81
8736.88,8809.12,8608.85,8682.47,1280173197.51
8682.47,8688.35,8310.32,8408.47,1931560763.83
8408.47,8521.4,8240.64,8439.51,1600969656.52
8439.51,8448.79,8277.34,8340.43,1003294284.69
8340.43,8612.13,8301.74,8612.11,1084061953.75
8612.11,8997.12,8580.14,8909.0,1960065725.04
8909.0,9384.75,8895.84,9371.93,2808899241.84
9371.93,9435.27,9250.03,9303.68,2289824321.95
9303.68,9575.56,9213.47,9512.15,2312157634.31
9512.15,9527.69,9215.34,9349.38,1854822179.71
9349.38,9461.87,9303.08,9386.77,1116817770.07
9386.77,9470.82,9191.22,9332.61,1752330533.63
9332.61,9570.29,9244.26,9296.86,2006854089.33
9296.86,9348.99,9099.06,9195.06,1906319678.19
9195.06,9720.58,9179.3,9612.3,2317851325.46
9612.3,9859.16,9534.1,9772.33,2421074594.12
9772.33,9878.23,9737.7,9818.18,1855224381.75
9818.18,9929.1,9671.08,9894.0,1943524776.75
9894.0,10161.04,9879.9,10155.39,2208625957.62
10155.39,10185.51,9768.61,9854.52,2492991838.65
9854.52,10312.04,9719.35,10221.02,2665681682.61
10221.02,10429.64,10221.02,10328.16,2431079557.3
10328.16,10486.06,10101.93,10232.98,3186734993.25
10232.98,10373.03,10113.13,10341.9,2280689303.77
10341.9,10372.23,9820.95,9905.13,2303997704.85
9905.13,10046.44,9672.31,9930.84,2098782732.33
9930.84,9955.97,9460.28,9701.38,2824950494.84
9701.38,10232.94,9592.64,10159.93,2910818669.28
10159.93,10241.3,9540.32,9624.76,2631072722.47
9624.76,9659.71,9451.4,9599.27,2416082801.96
9599.27,9753.25,9571.57,9679.14,1969587310.15
9679.14,9702.83,9562.67,9653.06,1709397048.98
9653.06,9964.65,9650.37,9947.92,2744269247.16
9947.92,9984.07,9492.96,9659.43,3698455994.52
9659.43,9668.8,9276.17,9320.57,3259130360.62
9320.57,9375.07,8678.41,8794.07,4526830906.01
8794.07,8972.15,8540.85,8817.39,3736920437.71
8817.39,8896.73,8451.38,8693.86,3737598900.46
8693.86,8789.43,8528.12,8529.1,2392647393.42
8529.1,8740.35,8429.45,8537.13,2787869632.76
8537.13,8957.06,8501.69,8910.36,4093100391.35
8910.36,8916.34,8659.83,8757.63,3945183543.69
8757.63,8845.8,8671.72,8749.45,2896244444.72
8749.45,9146.94,8749.33,9057.93,4260894321.61
9057.93,9164.8,9001.88,9132.59,4273708104.68
9132.59,9179.24,8847.32,8887.57,3025442747.48
8887.57,8887.9,8016.62,8035.72,4605492589.27
8035.72,8145.57,7643.47,7931.15,6178740676.17
7931.15,8145.06,7747.06,7889.61,4857897939.67
7889.61,7975.22,7602.9,7933.72,4324357415.03
7933.72,7960.65,4488.44,4792.19,7710812384.84
4792.19,5929.22,3867.94,5587.32,9799323984.03
5587.32,5637.19,5069.43,5183.64,4959417740.71
5183.64,5888.11,5128.3,5361.79,3974629496.18
5361.79,5402.57,4482.0,5023.24,5981709886.34
5023.24,5513.3,4929.69,5344.23,4742130293.28
5344.23,5429.27,5015.14,5392.36,3997388319.38
5392.36,6387.71,5254.81,6165.34,5227685487.6
6165.34,6854.61,5795.38,6209.02,6185494769.95
6209.02,6436.84,5883.04,6188.06,4042674577.19
6188.06,6397.85,5766.71,5820.64,3911090781.1
5820.64,6525.05,5712.83,6470.37,4730523612.92
6470.37,6807.43,6383.19,6747.72,4841418380.93
6747.72,6940.02,6478.92,6678.29,4838141944.92
6678.29,6770.82,6538.74,6735.28,3239878540.35
6735.28,6828.66,6329.97,6366.47,3474673774.23
6366.47,6367.02,6042.48,6238.0,3566218830.15
6238.0,6261.67,5877.86,5881.22,2493843709.09
5881.22,6574.85,5860.35,6392.12,4784206110.52
6392.12,6516.11,6340.09,6410.38,3175687676.19
6410.38,6665.77,6153.8,6633.43,4837764652.36
6633.43,7158.75,6565.85,6801.09,5514207530.41
6801.09,7029.45,6612.75,6735.88,4880100131.16
6735.88,6943.86,6669.55,6857.38,3394776348.97
6857.38,6889.26,6683.23,6772.41,2582667633.01
6772.41,7337.14,6767.67,7330.57,5692136396.65
7330.57,7447.03,7092.81,7199.85,4641295043.76
7199.85,7415.48,7153.96,7360.37,3605589099.9
7360.37,7369.29,7140.93,7286.62,2970625344.69
7286.62,7293.34,6752.5,6861.55,4222429077.83
6861.55,6937.81,6763.68,6878.1,2833750219.69
6878.1,7174.29,6782.76,6901.99,3748793775.54
6901.99,6902.41,6615.9,6838.94,4286875659.78
6838.94,6968.43,6768.12,6867.09,3593642877.23
6867.09,6928.51,6613.48,6637.13,3447907893.05
6637.13,7177.77,6538.29,7100.52,5043537937.82
7100.52,7143.02,6997.12,7026.76,2558724862.65
7026.76,7288.2,7022.66,7247.69,2487049726.17
7247.69,7261.28,7061.61,7121.57,2270958455.01
7121.57,7206.96,6768.2,6832.32,4437389327.33
6832.32,6923.82,6765.76,6843.11,3093958940.45
6843.11,7147.79,6820.25,7124.44,3020680152.19
7124.44,7622.49,7031.07,7483.24,3899308978.49
7483.24,7604.95,7415.89,7501.15,3021218792.85
7501.15,7665.98,7442.49,7539.82,2611523948.06
7539.82,7695.73,7517.63,7693.45,2723961977.7
7693.45,7779.77,7631.68,7773.55,2987007292.55
7773.55,7777.61,7662.48,7744.38,2495673322.74
7744.38,8925.84,7731.38,8776.18,6426690009.9
8776.18,9448.64,8431.41,8629.04,8210977911.18
8629.04,9045.1,8620.39,8823.38,4189303339.3
8823.38,9008.02,8763.36,8971.99,3388806424.62
8971.99,9188.84,8733.77,8893.43,4388583378.88
8893.43,8949.19,8528.06,8871.63,4250942629.25
8871.63,9102.1,8810.06,9022.6,3947168319.14
9022.6,9384.59,8919.84,9141.24,5091499950.85
9141.24,10037.06,9071.85,9979.7,6564641686.95
9979.7,10027.28,9723.41,9804.98,5000971806.74
9804.98,9914.01,9531.04,9544.47,6678527856.55
9544.47,9560.24,8317.08,8740.28,8689238554.34
8740.28,9136.77,8277.62,8573.94,7390198603.18
8573.94,8966.6,8538.22,8812.32,4063726755.48
8812.32,9393.32,8795.44,9303.63,4914700556.58
9303.63,9909.77,9263.67,9791.98,6878827306.03
9791.98,9835.72,9207.65,9316.55,6057162618.3
9316.55,9579.81,9229.93,9382.17,3795666662.11
9382.17,9874.37,9330.99,9676.97,4188410687.44
9676.97,9941.52,9548.75,9730.74,4155636509.92
9730.74,9888.68,9490.99,9773.41,3993639251.72
9773.41,9836.62,9381.95,9512.35,4250305713.92
9512.35,9570.09,8825.48,9067.26,4941856870.02
9067.26,9255.63,8949.06,9170.07,3556459275.94
9170.07,9303.85,9093.76,9177.18,3010969275.2
9177.18,9295.4,8724.79,8725.34,3723536236.04
8725.34,8970.01,8665.81,8897.63,3223965235.96
8897.63,9006.68,8707.83,8841.17,2880635327.65
8841.17,9215.3,8816.67,9199.26,3009465141.51
9199.26,9618.23,9117.25,9575.85,3436406722.97
9575.85,9598.86,9350.95,9424.57,3014498457.58
9424.57,9730.85,9337.56,9694.64,2605194017.28
9694.64,9697.48,9404.97,9454.93,2620521540.75
9454.93,10317.1,9427.2,10192.8,2864137317.77
10192.8,10206.57,9355.67,9524.59,4212748969.79
9524.59,9667.25,9414.25,9664.25,2017029447.81
9664.25,9869.18,9475.34,9789.82,2175506225.76
9789.82,9847.49,9625.2,9625.33,2064194416.33
9625.33,9731.17,9545.63,9667.87,1350500429.69
9667.87,9794.29,9399.46,9746.55,2104813152.9
9746.55,9796.3,9654.01,9779.14,1614913372.18
9779.14,9866.61,9612.72,9769.04,1747386658.81
9769.04,9979.2,9706.2,9882.32,2135727810.49
9882.32,9952.3,9172.24,9283.38,3328381969.41
9283.38,9551.32,9246.64,9466.63,1891313946.92
9466.63,9488.22,9358.0,9473.23,1375209547.94
9473.23,9479.63,9256.3,9341.8,1260447427.16
9341.8,9492.18,8923.14,9424.95,2554730940.32
9424.95,9584.3,9375.12,9523.72,2099943135.11
9523.72,9556.03,9250.97,9462.87,2131198385.42
9462.87,9482.35,9284.2,9386.57,1852987721.97
9386.57,9424.67,9246.59,9311.74,2189784537.71
9311.74,9395.22,9187.51,9358.45,1746487135.91
9358.45,9411.81,9284.07,9294.66,1612356231.17
9294.66,9773.95,9279.79,9684.99,2401020221.13
9684.99,9717.72,9579.49,9624.97,1977387734.96
9624.97,9667.89,9212.55,9300.73,2109761708.67
9300.73,9336.27,9014.02,9248.74,2180345467.25
9248.74,9296.95,9050.56,9161.31,2095831933.56
9161.31,9194.13,8860.79,9012.23,1715268531.23
9012.23,9188.81,8949.39,9122.27,1250421657.54
9122.27,9233.12,9028.87,9186.28,1651468949.97
9186.28,9199.88,9069.78,9137.34,1636783384.54
9137.34,9289.96,9094.88,9229.75,1437078689.97
9229.75,9260.46,8953.25,9086.63,1968438709.14
9086.63,9122.71,9044.74,9062.04,1349856929.96
9062.04,9187.59,9045.49,9135.62,921298028.31
9135.62,9143.51,8924.41,9075.73,1215912197.43
9075.73,9367.4,9058.62,9342.66,2047717311.82
9342.66,9373.49,9207.51,9256.27,1359594399.83
9256.27,9466.91,9233.01,9435.26,1660518067.83
9435.26,9439.98,9173.35,9233.91,1426334320.08
9233.91,9313.46,9128.44,9287.82,1243408309.79
9287.82,9297.61,9180.83,9234.09,871587069.05
9234.09,9335.23,9162.85,9300.25,968862180.09
9300.25,9334.92,9201.65,9242.4,1409998438.8
9242.4,9274.98,9120.66,9254.73,1386002827.13
9254.73,9273.09,9166.29,9198.34,1194917112.64
9198.34,9224.09,9050.04,9134.21,1507751770.55
9134.21,9183.69,9090.62,9155.55,1046980953.53
9155.55,9202.83,9124.67,9169.42,893359215.95
9169.42,9227.85,9103.59,9207.34,809517593.54
9207.34,9218.51,9135.36,9161.16,1123130970.6
9161.16,9433.71,9153.43,9388.66,1662978872.65
9388.66,9531.1,9281.48,9518.03,1355773850.46
9518.03,9659.13,9447.75,9604.82,1572023470.71
9604.82,9632.11,9467.41,9537.86,1574136269.22
9537.86,9730.64,9525.13,9700.94,1683933229.1
9700.94,10097.91,9650.79,9929.81,2188653076.02
9929.81,11375.5,9921.24,11027.72,4641048252.92
11027.72,11236.09,10572.96,10908.39,3858849603.46
10908.39,11338.65,10834.65,11101.15,3056634569.54
11101.15,11169.79,10844.58,11099.83,2597331018.17
11099.83,11440.0,10963.54,11337.09,2843825696.44
11337.09,11855.15,11223.91,11802.17,3181142182.51
11802.17,12108.11,10915.49,11070.6,3292175838.01
11070.6,11468.65,10947.84,11220.64,2147351566.82
11220.64,11410.67,11030.06,11190.06,2415313093.41
11190.06,11779.77,11102.02,11741.92,3014714822.11
11741.92,11897.95,11566.01,11763.24,2810018946.65
11763.24,11905.2,11329.24,11593.17,2722634562.48
11593.17,11805.41,11520.83,11765.87,1913533884.73
11765.87,11794.13,11525.17,11681.06,1784913514.92
11681.06,12055.6,11600.4,11890.49,2805813359.21
11890.49,11932.93,11131.55,11390.28,3142640375.06
11390.28,11615.99,11162.93,11565.27,2693849532.67
11565.27,11781.58,11277.33,11776.83,2421041328.66
11776.83,11850.45,11636.24,11759.62,2110895591.72
11759.62,11978.79,11697.44,11852.58,2180775149.96
11852.58,11932.44,11690.88,11910.5,1862322161.14
11910.5,12447.19,11771.91,12280.17,2879164967.28
12280.17,12383.17,11850.21,11946.23,2725976783.87
11946.23,12019.76,11578.29,11753.03,2563455459.5
11753.03,11879.56,11668.95,11856.13,1871869381.55
11856.13,11877.1,11495.13,11529.47,2229037744.47
11529.47,11683.41,11380.34,11665.18,1844843976.66
11665.18,11713.86,11516.01,11647.91,1511663836.28
11647.91,11823.68,11589.17,11751.04,1831164727.92
11751.04,11766.04,11121.1,11320.57,2639671125.56
11320.57,11535.98,11244.47,11461.44,2423016135.06
11461.44,11582.96,11128.17,11328.38,2461866788.91
11328.38,11540.02,11279.59,11527.26,2160733048.23
11527.26,11577.68,11425.58,11467.41,1511170450.13
11467.41,11716.03,11460.54,11711.35,1673862696.89
11711.35,11777.24,11571.61,11651.19,2068436896.42
11651.19,12048.68,11541.11,11923.36,2806421100.85
11923.36,11951.13,11200.85,11387.96,2992490707.51
11387.96,11457.29,10094.38,10141.76,3392087802.49
10141.76,10620.7,10014.83,10448.99,1983815489.64
10448.99,10562.3,9882.6,10166.28,2828378964.92
10166.28,10344.79,9998.34,10255.38,2071633267.73
10255.38,10401.62,9879.31,10372.41,2094875822.54
10372.41,10435.31,9858.44,10126.46,2383099413.77
10126.46,10339.58,9982.68,10219.76,1722156418.24
10219.76,10479.35,10206.31,10337.34,2102757677.34
10337.34,10396.32,10205.28,10387.75,1668597725.23
10387.75,10477.08,10273.19,10440.57,1391717383.79
10440.57,10576.54,10215.07,10330.02,1636732270.42
10330.02,10745.25,10248.11,10672.27,2159227110.42
10672.27,10928.29,10616.09,10785.49,2214381862.19
10785.49,11091.33,10668.0,10953.24,2404894975.02
10953.24,11040.0,10751.2,10938.96,2064404584.72
10938.96,11038.38,10817.51,10931.95,1657355773.62
10931.95,11174.58,10890.13,11080.31,1378638888.06
11080.31,11080.31,10755.85,10919.85,1454738673.42
10919.85,10984.06,10337.38,10417.19,1786085990.54
10417.19,10570.0,10361.81,10529.14,1938966460.93
10529.14,10535.26,10142.13,10239.8,1854776299.22
10239.8,10781.41,10198.86,10734.63,2011655286.63
10734.63,10757.05,10558.45,10687.08,1828835850.58
10687.08,10813.84,10646.65,10728.81,1366554634.54
10728.81,10797.66,10597.85,10773.86,1320759930.18
10773.86,10945.41,10651.88,10695.94,1920451763.43
10695.94,10861.44,10639.69,10840.32,1741687711.69
10840.32,10847.0,10667.74,10775.97,1623553069.91
10775.97,10912.51,10454.04,10619.82,1984981768.61
10619.82,10663.5,10378.07,10570.29,2020825027.54
10570.29,10596.32,10499.79,10541.94,1202324369.79
10541.94,10693.66,10519.25,10668.08,1136726556.27
10668.08,10795.5,10619.83,10790.03,1492829941.14
10790.03,10798.41,10530.46,10600.36,1636179839.06
10600.36,10680.26,10551.14,10667.0,1284916687.17
10667.0,10945.15,10534.79,10924.26,1836226016.53
10924.26,11098.6,10833.2,11051.03,1711751177.33
11051.03,11475.78,11050.98,11293.76,1757270901.93
11293.76,11438.87,11273.4,11369.74,1173869213.91
11369.74,11718.49,11216.73,11530.36,1893560270.74
11530.36,11554.87,11307.66,11419.92,1856413960.17
11419.92,11543.14,11289.8,11417.69,1785100421.03
11417.69,11594.35,11258.69,11503.71,1983513162.61
11503.71,11538.46,11215.5,11317.25,1933337565.79
11317.25,11398.81,11265.08,11359.62,1071817865.54
11359.62,11505.42,11344.56,11503.9,995483169.07
